hour,src_addr,dst_addr,avg
2025-01-20 00:00:00+00:00,127.0.0.1,62.40.110.148,145.19203649937785
2025-01-20 01:00:00+00:00,10.0.0.1,128.112.49.68,334.7964272422776
2025-01-20 01:00:00+00:00,10.0.0.1,129.132.230.98,429.00446594715294
2025-01-20 01:00:00+00:00,10.0.0.1,134.75.253.186,410.0429847413472
2025-01-20 01:00:00+00:00,10.0.0.1,134.75.254.171,322.00334946036475
2025-01-20 01:00:00+00:00,10.0.0.1,134.75.254.214,167.99925622908145
2025-01-20 01:00:00+00:00,10.0.0.1,134.75.254.68,1.0
2025-01-20 01:00:00+00:00,10.0.0.1,137.132.22.29,357.33196873836994
2025-01-20 01:00:00+00:00,10.0.0.1,141.44.25.151,436.0003721622627
2025-01-20 01:00:00+00:00,10.0.0.1,145.40.89.243,350.99143389199253
2025-01-20 01:00:00+00:00,10.0.0.1,200.129.206.243,467.8600148920328
2025-01-20 01:00:00+00:00,10.0.0.1,62.40.110.132,422.01749162634906
2025-01-20 01:00:00+00:00,10.0.0.1,62.40.110.140,417.005954596204
2025-01-20 01:00:00+00:00,10.0.0.1,62.40.110.148,425.02121324897655
2025-01-20 01:00:00+00:00,10.10.0.1,128.112.49.68,107.99972222222222
2025-01-20 01:00:00+00:00,10.10.0.1,129.132.230.98,18.99083333333333
2025-01-20 01:00:00+00:00,10.10.0.1,134.75.254.171,88.00027777777778
2025-01-20 01:00:00+00:00,10.10.0.1,134.75.254.214,242.15916666666664
2025-01-20 01:00:00+00:00,10.10.0.1,134.75.254.68,410.015
2025-01-20 01:00:00+00:00,10.10.0.1,137.132.22.29,481.0008333333333
2025-01-20 01:00:00+00:00,10.10.0.1,141.44.25.151,25.021666666666665
2025-01-20 01:00:00+00:00,10.10.0.1,145.40.89.243,487.038921323325
2025-01-20 01:00:00+00:00,10.10.0.1,200.129.206.243,244.9775
2025-01-20 01:00:00+00:00,10.10.0.1,62.40.110.132,12.000555555555556
2025-01-20 01:00:00+00:00,10.10.0.1,62.40.110.140,6.916666666666666
2025-01-20 01:00:00+00:00,10.10.0.1,62.40.110.148,15.000277777777775
2025-01-20 01:00:00+00:00,10.230.53.144,128.112.49.68,9.028781979977753
2025-01-20 01:00:00+00:00,10.230.53.144,129.132.230.98,92.00973303670744
2025-01-20 01:00:00+00:00,10.230.53.144,134.75.253.186,308.0825917686318
2025-01-20 01:00:00+00:00,10.230.53.144,134.75.254.171,219.59348914858097
2025-01-20 01:00:00+00:00,10.230.53.144,134.75.254.214,219.80172413793105
2025-01-20 01:00:00+00:00,10.230.53.144,134.75.254.68,337.1701890989989
2025-01-20 01:00:00+00:00,10.230.53.144,137.132.22.29,237.03260869565216
2025-01-20 01:00:00+00:00,10.230.53.144,141.44.25.151,111.03837597330369
2025-01-20 01:00:00+00:00,10.230.53.144,145.40.89.243,3.0800889877641824
2025-01-20 01:00:00+00:00,10.230.53.144,200.129.206.243,154.98109010011123
2025-01-20 01:00:00+00:00,10.230.53.144,62.40.110.132,80.03170189098998
2025-01-20 01:00:00+00:00,10.230.53.144,62.40.110.140,91.09065628476083
2025-01-20 01:00:00+00:00,10.230.53.144,62.40.110.148,88.02725250278087
2025-01-20 01:00:00+00:00,127.0.0.1,128.112.49.68,102.71417176282904
2025-01-20 01:00:00+00:00,127.0.0.1,129.132.230.98,128.9935828877005
2025-01-20 01:00:00+00:00,127.0.0.1,134.75.253.186,332.268156424581
2025-01-20 01:00:00+00:00,127.0.0.1,134.75.254.171,239.05797872340423
2025-01-20 01:00:00+00:00,127.0.0.1,134.75.254.214,282.39435870143694
2025-01-20 01:00:00+00:00,127.0.0.1,134.75.254.68,426.31363152289674
2025-01-20 01:00:00+00:00,127.0.0.1,137.132.22.29,305.3539116551357
2025-01-20 01:00:00+00:00,127.0.0.1,141.44.25.151,152.8239700374532
2025-01-20 01:00:00+00:00,127.0.0.1,145.40.89.243,130.48595041322315
2025-01-20 01:00:00+00:00,127.0.0.1,200.129.206.243,122.756462585034
2025-01-20 01:00:00+00:00,127.0.0.1,62.40.110.132,127.06467129877072
2025-01-20 01:00:00+00:00,127.0.0.1,62.40.110.140,129.2386545648692
2025-01-20 01:00:00+00:00,127.0.0.1,62.40.110.148,126.7681623931624
2025-01-20 02:00:00+00:00,10.0.0.1,128.112.49.68,331.0008517887564
2025-01-20 02:00:00+00:00,10.0.0.1,129.132.230.98,429.00596760443307
2025-01-20 02:00:00+00:00,10.0.0.1,134.75.253.186,410.04987212276205
2025-01-20 02:00:00+00:00,10.0.0.1,134.75.254.171,322.0008517887564
2025-01-20 02:00:00+00:00,10.0.0.1,134.75.254.214,167.9991489361702
2025-01-20 02:00:00+00:00,10.0.0.1,137.132.22.29,357.4045996592845
2025-01-20 02:00:00+00:00,10.0.0.1,141.44.25.151,436.000852514919
2025-01-20 02:00:00+00:00,10.0.0.1,145.40.89.243,350.824531516184
2025-01-20 02:00:00+00:00,10.0.0.1,200.129.206.243,461.0051150895141
2025-01-20 02:00:00+00:00,10.0.0.1,62.40.110.132,422.0170502983802
2025-01-20 02:00:00+00:00,10.0.0.1,62.40.110.140,417.00426257459515
2025-01-20 02:00:00+00:00,10.0.0.1,62.40.110.148,425.0144927536232
2025-01-20 02:00:00+00:00,10.10.0.1,128.112.49.68,107.99921135646689
2025-01-20 02:00:00+00:00,10.10.0.1,129.132.230.98,18.98975571315997
2025-01-20 02:00:00+00:00,10.10.0.1,134.75.254.171,88.0
2025-01-20 02:00:00+00:00,10.10.0.1,134.75.254.214,242.16088328075708
2025-01-20 02:00:00+00:00,10.10.0.1,134.75.254.68,410.01340694006313
2025-01-20 02:00:00+00:00,10.10.0.1,137.132.22.29,481.0047281323877
2025-01-20 02:00:00+00:00,10.10.0.1,141.44.25.151,25.027580772261626
2025-01-20 02:00:00+00:00,10.10.0.1,145.40.89.243,487.0023640661938
2025-01-20 02:00:00+00:00,10.10.0.1,200.129.206.243,244.9621451104101
2025-01-20 02:00:00+00:00,10.10.0.1,62.40.110.132,12.0
2025-01-20 02:00:00+00:00,10.10.0.1,62.40.110.140,6.933806146572104
2025-01-20 02:00:00+00:00,10.10.0.1,62.40.110.148,15.0
2025-01-20 02:00:00+00:00,10.230.53.144,128.112.49.68,9.017361111111112
2025-01-20 02:00:00+00:00,10.230.53.144,129.132.230.98,92.00305555555555
2025-01-20 02:00:00+00:00,10.230.53.144,134.75.253.186,308.0204166666666
2025-01-20 02:00:00+00:00,10.230.53.144,134.75.254.171,219.38333333333333
2025-01-20 02:00:00+00:00,10.230.53.144,134.75.254.214,219.715
2025-01-20 02:00:00+00:00,10.230.53.144,134.75.254.68,337.04305555555555
2025-01-20 02:00:00+00:00,10.230.53.144,137.132.22.29,237.02364394993043
2025-01-20 02:00:00+00:00,10.230.53.144,141.44.25.151,110.96833333333332
2025-01-20 02:00:00+00:00,10.230.53.144,145.40.89.243,3.0247222222222225
2025-01-20 02:00:00+00:00,10.230.53.144,200.129.206.243,154.9983328702417
2025-01-20 02:00:00+00:00,10.230.53.144,62.40.110.132,80.02416666666666
2025-01-20 02:00:00+00:00,10.230.53.144,62.40.110.140,91.03222222222223
2025-01-20 02:00:00+00:00,10.230.53.144,62.40.110.148,88.0186111111111
2025-01-20 02:00:00+00:00,127.0.0.1,128.112.49.68,76.60992828328104
2025-01-20 02:00:00+00:00,127.0.0.1,129.132.230.98,119.48879426266248
2025-01-20 02:00:00+00:00,127.0.0.1,134.75.253.186,374.1981618471194
2025-01-20 02:00:00+00:00,127.0.0.1,134.75.254.171,278.87584043030034
2025-01-20 02:00:00+00:00,127.0.0.1,134.75.254.214,269.07621609504594
2025-01-20 02:00:00+00:00,127.0.0.1,134.75.254.68,402.33505154639175
2025-01-20 02:00:00+00:00,127.0.0.1,137.132.22.29,286.0204356613519
2025-01-20 02:00:00+00:00,127.0.0.1,141.44.25.151,141.3777180004483
2025-01-20 02:00:00+00:00,127.0.0.1,145.40.89.243,128.11003236245955
2025-01-20 02:00:00+00:00,127.0.0.1,200.129.206.243,127.94032258064516
2025-01-20 02:00:00+00:00,127.0.0.1,62.40.110.132,120.38211564320932
2025-01-20 02:00:00+00:00,127.0.0.1,62.40.110.140,117.6452263558942
2025-01-20 02:00:00+00:00,127.0.0.1,62.40.110.148,117.998207082026
2025-01-20 03:00:00+00:00,10.0.0.1,128.112.49.68,330.1781545302946
2025-01-20 03:00:00+00:00,10.0.0.1,129.132.230.98,429.00666851903304
2025-01-20 03:00:00+00:00,10.0.0.1,134.75.253.186,410.0643234231731
2025-01-20 03:00:00+00:00,10.0.0.1,134.75.254.171,322.00333518621454
2025-01-20 03:00:00+00:00,10.0.0.1,134.75.254.214,167.99972206781544
2025-01-20 03:00:00+00:00,10.0.0.1,134.75.254.68,1.0
2025-01-20 03:00:00+00:00,10.0.0.1,137.132.22.29,357.36186770428014
2025-01-20 03:00:00+00:00,10.0.0.1,141.44.25.151,436.0002778549597
2025-01-20 03:00:00+00:00,10.0.0.1,145.40.89.243,350.8040578098944
2025-01-20 03:00:00+00:00,10.0.0.1,200.129.206.243,462.6507363156432
2025-01-20 03:00:00+00:00,10.0.0.1,62.40.110.132,422.0150041678244
2025-01-20 03:00:00+00:00,10.0.0.1,62.40.110.140,417.00416782439567
2025-01-20 03:00:00+00:00,10.0.0.1,62.40.110.148,425.021116976938
2025-01-20 03:00:00+00:00,10.230.53.144,128.112.49.68,9.021276595744682
2025-01-20 03:00:00+00:00,10.230.53.144,129.132.230.98,92.00569908814589
2025-01-20 03:00:00+00:00,10.230.53.144,134.75.253.186,308.022044849867
2025-01-20 03:00:00+00:00,10.230.53.144,134.75.254.171,219.56442417331812
2025-01-20 03:00:00+00:00,10.230.53.144,134.75.254.214,219.8441657164576
2025-01-20 03:00:00+00:00,10.230.53.144,134.75.254.68,337.0391486126948
2025-01-20 03:00:00+00:00,10.230.53.144,137.132.22.29,237.01901863826552
2025-01-20 03:00:00+00:00,10.230.53.144,141.44.25.151,110.89855623100304
2025-01-20 03:00:00+00:00,10.230.53.144,145.40.89.243,3.0220364741641337
2025-01-20 03:00:00+00:00,10.230.53.144,200.129.206.243,154.97719498289624
2025-01-20 03:00:00+00:00,10.230.53.144,62.40.110.132,80.01481762917933
2025-01-20 03:00:00+00:00,10.230.53.144,62.40.110.140,91.0273556231003
2025-01-20 03:00:00+00:00,10.230.53.144,62.40.110.148,88.0144376899696
2025-01-20 03:00:00+00:00,127.0.0.1,128.112.49.68,96.86253864794851
2025-01-20 03:00:00+00:00,127.0.0.1,129.132.230.98,126.90344136318076
2025-01-20 03:00:00+00:00,127.0.0.1,134.75.253.186,341.61674045610226
2025-01-20 03:00:00+00:00,127.0.0.1,134.75.254.171,247.9208152355496
2025-01-20 03:00:00+00:00,127.0.0.1,134.75.254.214,279.3957567657868
2025-01-20 03:00:00+00:00,127.0.0.1,134.75.254.68,418.07554738425534
2025-01-20 03:00:00+00:00,127.0.0.1,137.132.22.29,301.02090650610467
2025-01-20 03:00:00+00:00,127.0.0.1,141.44.25.151,150.31478696741854
2025-01-20 03:00:00+00:00,127.0.0.1,145.40.89.243,131.75378683558247
2025-01-20 03:00:00+00:00,127.0.0.1,200.129.206.243,127.00559776089564
2025-01-20 03:00:00+00:00,127.0.0.1,62.40.110.132,125.67156698964249
2025-01-20 03:00:00+00:00,127.0.0.1,62.40.110.140,126.6839291680588
2025-01-20 03:00:00+00:00,127.0.0.1,62.40.110.148,124.76457811194652
2025-01-20 04:00:00+00:00,10.0.0.1,128.112.49.68,335.1333333333333
2025-01-20 04:00:00+00:00,10.0.0.1,129.132.230.98,429.00388888888887
2025-01-20 04:00:00+00:00,10.0.0.1,134.75.253.186,410.04013888888886
2025-01-20 04:00:00+00:00,10.0.0.1,134.75.254.171,322.00138888888887
2025-01-20 04:00:00+00:00,10.0.0.1,134.75.254.214,168.0
2025-01-20 04:00:00+00:00,10.0.0.1,137.132.22.29,357.4061111111111
2025-01-20 04:00:00+00:00,10.0.0.1,141.44.25.151,435.99972222222226
2025-01-20 04:00:00+00:00,10.0.0.1,145.40.89.243,350.87722222222226
2025-01-20 04:00:00+00:00,10.0.0.1,200.129.206.243,461.0175
2025-01-20 04:00:00+00:00,10.0.0.1,62.40.110.132,422.02166666666665
2025-01-20 04:00:00+00:00,10.0.0.1,62.40.110.140,417.0036111111111
2025-01-20 04:00:00+00:00,10.0.0.1,62.40.110.148,425.02583333333325
2025-01-20 04:00:00+00:00,10.10.0.1,128.112.49.68,107.99916666666665
2025-01-20 04:00:00+00:00,10.10.0.1,129.132.230.98,18.965833333333332
2025-01-20 04:00:00+00:00,10.10.0.1,134.75.253.186,1.0
2025-01-20 04:00:00+00:00,10.10.0.1,134.75.254.171,88.01055555555556
2025-01-20 04:00:00+00:00,10.10.0.1,134.75.254.214,242.13611111111112
2025-01-20 04:00:00+00:00,10.10.0.1,134.75.254.68,410.0186111111111
2025-01-20 04:00:00+00:00,10.10.0.1,137.132.22.29,481.00527777777774
2025-01-20 04:00:00+00:00,10.10.0.1,141.44.25.151,25.027777777777775
2025-01-20 04:00:00+00:00,10.10.0.1,145.40.89.243,487.00333425951646
2025-01-20 04:00:00+00:00,10.10.0.1,200.129.206.243,244.9463888888889
2025-01-20 04:00:00+00:00,10.10.0.1,62.40.110.132,12.000555555555556
2025-01-20 04:00:00+00:00,10.10.0.1,62.40.110.140,6.7225
2025-01-20 04:00:00+00:00,10.10.0.1,62.40.110.148,15.000277777777775
2025-01-20 04:00:00+00:00,127.0.0.1,128.112.49.68,104.84582577132485
2025-01-20 04:00:00+00:00,127.0.0.1,129.132.230.98,129.78711433756803
2025-01-20 04:00:00+00:00,127.0.0.1,134.75.253.186,328.8612270829552
2025-01-20 04:00:00+00:00,127.0.0.1,134.75.254.171,235.78253766563805
2025-01-20 04:00:00+00:00,127.0.0.1,134.75.254.214,283.41669691470054
2025-01-20 04:00:00+00:00,127.0.0.1,134.75.254.68,422.9108731167181
2025-01-20 04:00:00+00:00,127.0.0.1,137.132.22.29,306.9320987654321
2025-01-20 04:00:00+00:00,127.0.0.1,141.44.25.151,153.8393829401089
2025-01-20 04:00:00+00:00,127.0.0.1,145.40.89.243,131.77820583379196
2025-01-20 04:00:00+00:00,127.0.0.1,200.129.206.243,127.30295443164748
2025-01-20 04:00:00+00:00,127.0.0.1,62.40.110.132,127.71669691470053
2025-01-20 04:00:00+00:00,127.0.0.1,62.40.110.140,130.23411978221415
2025-01-20 04:00:00+00:00,127.0.0.1,62.40.110.148,127.45063520871145
2025-01-20 05:00:00+00:00,10.0.0.1,128.112.49.68,336.1463844797178
2025-01-20 05:00:00+00:00,10.0.0.1,129.132.230.98,429.0123456790123
2025-01-20 05:00:00+00:00,10.0.0.1,134.75.253.186,410.0440917107584
2025-01-20 05:00:00+00:00,10.0.0.1,134.75.254.171,322.0029394473839
2025-01-20 05:00:00+00:00,10.0.0.1,134.75.254.214,168.0
2025-01-20 05:00:00+00:00,10.0.0.1,137.132.22.29,357.4279835390946
2025-01-20 05:00:00+00:00,10.0.0.1,141.44.25.151,436.00293944738394
2025-01-20 05:00:00+00:00,10.0.0.1,145.40.89.243,350.98001175778955
2025-01-20 05:00:00+00:00,10.0.0.1,200.129.206.243,461.0099941211052
2025-01-20 05:00:00+00:00,10.0.0.1,62.40.110.132,422.0199882422105
2025-01-20 05:00:00+00:00,10.0.0.1,62.40.110.140,417.00705467372126
2025-01-20 05:00:00+00:00,10.0.0.1,62.40.110.148,425.0217519106408
2025-01-20 05:00:00+00:00,10.10.0.1,128.112.49.68,107.99916666666665
2025-01-20 05:00:00+00:00,10.10.0.1,129.132.230.98,18.973333333333333
2025-01-20 05:00:00+00:00,10.10.0.1,134.75.253.186,1.0
2025-01-20 05:00:00+00:00,10.10.0.1,134.75.254.171,88.00972222222222
2025-01-20 05:00:00+00:00,10.10.0.1,134.75.254.214,242.1486111111111
2025-01-20 05:00:00+00:00,10.10.0.1,134.75.254.68,410.0211111111111
2025-01-20 05:00:00+00:00,10.10.0.1,137.132.22.29,481.00666666666666
2025-01-20 05:00:00+00:00,10.10.0.1,141.44.25.151,25.038611111111113
2025-01-20 05:00:00+00:00,10.10.0.1,145.40.89.243,486.9983333333333
2025-01-20 05:00:00+00:00,10.10.0.1,200.129.206.243,244.9636111111111
2025-01-20 05:00:00+00:00,10.10.0.1,62.40.110.132,12.000833333333333
2025-01-20 05:00:00+00:00,10.10.0.1,62.40.110.140,6.7011111111111115
2025-01-20 05:00:00+00:00,10.10.0.1,62.40.110.148,15.000277777777775
2025-01-20 05:00:00+00:00,127.0.0.1,128.112.49.68,148.39581699346405
2025-01-20 05:00:00+00:00,127.0.0.1,129.132.230.98,145.78216527196653
2025-01-20 05:00:00+00:00,127.0.0.1,134.75.253.186,259.2721568627451
2025-01-20 05:00:00+00:00,127.0.0.1,134.75.254.171,169.69994772608467
2025-01-20 05:00:00+00:00,127.0.0.1,134.75.254.214,305.5884967320261
2025-01-20 05:00:00+00:00,127.0.0.1,134.75.254.68,454.53058024046
2025-01-20 05:00:00+00:00,127.0.0.1,137.132.22.29,339.37212343096235
2025-01-20 05:00:00+00:00,127.0.0.1,141.44.25.151,173.12925170068027
2025-01-20 05:00:00+00:00,127.0.0.1,145.40.89.243,132.851040221914
2025-01-20 05:00:00+00:00,127.0.0.1,200.129.206.243,97.60714285714285
2025-01-20 05:00:00+00:00,127.0.0.1,62.40.110.132,138.75686274509803
2025-01-20 05:00:00+00:00,127.0.0.1,62.40.110.140,149.73274058577405
2025-01-20 05:00:00+00:00,127.0.0.1,62.40.110.148,142.1838389121339
2025-01-20 06:00:00+00:00,10.10.0.1,128.112.49.68,108.00194444444443
2025-01-20 06:00:00+00:00,10.10.0.1,129.132.230.98,18.972222222222225
2025-01-20 06:00:00+00:00,10.10.0.1,134.75.253.186,1.5
2025-01-20 06:00:00+00:00,10.10.0.1,134.75.254.171,88.00944444444445
2025-01-20 06:00:00+00:00,10.10.0.1,134.75.254.214,242.18416666666664
2025-01-20 06:00:00+00:00,10.10.0.1,134.75.254.68,410.0202777777778
2025-01-20 06:00:00+00:00,10.10.0.1,137.132.22.29,481.00916666666666
2025-01-20 06:00:00+00:00,10.10.0.1,141.44.25.151,25.01833333333333
2025-01-20 06:00:00+00:00,10.10.0.1,145.40.89.243,487.0380555555556
2025-01-20 06:00:00+00:00,10.10.0.1,200.129.206.243,244.98611111111111
2025-01-20 06:00:00+00:00,10.10.0.1,62.40.110.132,12.001666666666665
2025-01-20 06:00:00+00:00,10.10.0.1,62.40.110.140,6.749444444444444
2025-01-20 06:00:00+00:00,10.10.0.1,62.40.110.148,15.000555555555556
2025-01-20 06:00:00+00:00,127.0.0.1,128.112.49.68,157.31777777777776
2025-01-20 06:00:00+00:00,127.0.0.1,129.132.230.98,149.0811336482356
2025-01-20 06:00:00+00:00,127.0.0.1,134.75.253.186,244.99597222222224
2025-01-20 06:00:00+00:00,127.0.0.1,134.75.254.171,156.15305555555557
2025-01-20 06:00:00+00:00,127.0.0.1,134.75.254.214,310.12194444444447
2025-01-20 06:00:00+00:00,127.0.0.1,134.75.254.68,461.27821011673154
2025-01-20 06:00:00+00:00,127.0.0.1,137.132.22.29,345.98805555555555
2025-01-20 06:00:00+00:00,127.0.0.1,141.44.25.151,177.0864369093941
2025-01-20 06:00:00+00:00,127.0.0.1,145.40.89.243,133.05195887746595
2025-01-20 06:00:00+00:00,127.0.0.1,200.129.206.243,1.263157894736842
2025-01-20 06:00:00+00:00,127.0.0.1,62.40.110.132,141.02390881289963
2025-01-20 06:00:00+00:00,127.0.0.1,62.40.110.140,153.74965268130035
2025-01-20 06:00:00+00:00,127.0.0.1,62.40.110.148,145.22811892192277
2025-01-20 07:00:00+00:00,10.10.0.1,128.112.49.68,107.9988882712618
2025-01-20 07:00:00+00:00,10.10.0.1,129.132.230.98,18.9949986107252
2025-01-20 07:00:00+00:00,10.10.0.1,134.75.254.171,88.0202834120589
2025-01-20 07:00:00+00:00,10.10.0.1,134.75.254.214,242.21206225680933
2025-01-20 07:00:00+00:00,10.10.0.1,134.75.254.68,410.0530850472485
2025-01-20 07:00:00+00:00,10.10.0.1,137.132.22.29,481.0219566425792
2025-01-20 07:00:00+00:00,10.10.0.1,141.44.25.151,25.05279244234509
2025-01-20 07:00:00+00:00,10.10.0.1,145.40.89.243,487.0119510839355
2025-01-20 07:00:00+00:00,10.10.0.1,200.129.206.243,244.98443147067
2025-01-20 07:00:00+00:00,10.10.0.1,62.40.110.132,12.001111419838844
2025-01-20 07:00:00+00:00,10.10.0.1,62.40.110.140,6.8102250625173655
2025-01-20 07:00:00+00:00,10.10.0.1,62.40.110.148,15.000277854959712
2025-01-20 07:00:00+00:00,127.0.0.1,128.112.49.68,157.29736111111112
2025-01-20 07:00:00+00:00,127.0.0.1,129.132.230.98,149.09416666666667
2025-01-20 07:00:00+00:00,127.0.0.1,134.75.253.186,245.00013890818167
2025-01-20 07:00:00+00:00,127.0.0.1,134.75.254.171,156.12916666666666
2025-01-20 07:00:00+00:00,127.0.0.1,134.75.254.214,310.18888888888887
2025-01-20 07:00:00+00:00,127.0.0.1,134.75.254.68,461.0994444444445
2025-01-20 07:00:00+00:00,127.0.0.1,137.132.22.29,345.99055555555555
2025-01-20 07:00:00+00:00,127.0.0.1,141.44.25.151,177.09833333333333
2025-01-20 07:00:00+00:00,127.0.0.1,145.40.89.243,133.0536111111111
2025-01-20 07:00:00+00:00,127.0.0.1,200.129.206.243,1.6
2025-01-20 07:00:00+00:00,127.0.0.1,62.40.110.132,141.01611111111112
2025-01-20 07:00:00+00:00,127.0.0.1,62.40.110.140,153.71353153653791
2025-01-20 07:00:00+00:00,127.0.0.1,62.40.110.148,145.18666666666667
2025-01-20 08:00:00+00:00,10.10.0.1,128.112.49.68,107.99972222222222
2025-01-20 08:00:00+00:00,10.10.0.1,129.132.230.98,18.992222222222225
2025-01-20 08:00:00+00:00,10.10.0.1,134.75.253.186,1.5
2025-01-20 08:00:00+00:00,10.10.0.1,134.75.254.171,88.0111111111111
2025-01-20 08:00:00+00:00,10.10.0.1,134.75.254.214,242.17416666666665
2025-01-20 08:00:00+00:00,10.10.0.1,134.75.254.68,410.04777777777775
2025-01-20 08:00:00+00:00,10.10.0.1,137.132.22.29,481.0105555555556
2025-01-20 08:00:00+00:00,10.10.0.1,141.44.25.151,25.037222222222223
2025-01-20 08:00:00+00:00,10.10.0.1,145.40.89.243,487.04277777777776
2025-01-20 08:00:00+00:00,10.10.0.1,200.129.206.243,244.9658333333333
2025-01-20 08:00:00+00:00,10.10.0.1,62.40.110.132,12.000555555555556
2025-01-20 08:00:00+00:00,10.10.0.1,62.40.110.140,6.807777777777778
2025-01-20 08:00:00+00:00,10.10.0.1,62.40.110.148,15.000277777777775
2025-01-20 08:00:00+00:00,127.0.0.1,128.112.49.68,102.34094937955484
2025-01-20 08:00:00+00:00,127.0.0.1,129.132.230.98,128.90049261083743
2025-01-20 08:00:00+00:00,127.0.0.1,134.75.253.186,332.8229146125025
2025-01-20 08:00:00+00:00,127.0.0.1,134.75.254.171,239.5290754977331
2025-01-20 08:00:00+00:00,127.0.0.1,134.75.254.214,282.1640055194165
2025-01-20 08:00:00+00:00,127.0.0.1,134.75.254.68,421.25458128078816
2025-01-20 08:00:00+00:00,127.0.0.1,137.132.22.29,305.3240631163708
2025-01-20 08:00:00+00:00,127.0.0.1,141.44.25.151,152.75340035481963
2025-01-20 08:00:00+00:00,127.0.0.1,145.40.89.243,131.62228344046525
2025-01-20 08:00:00+00:00,127.0.0.1,200.129.206.243,129.59249471458773
2025-01-20 08:00:00+00:00,127.0.0.1,62.40.110.132,126.8799763500197
2025-01-20 08:00:00+00:00,127.0.0.1,62.40.110.140,129.06779661016947
2025-01-20 08:00:00+00:00,127.0.0.1,62.40.110.148,126.6023645320197
2025-01-20 08:00:00+00:00,141.44.25.151,128.112.49.68,105.09066704035874
2025-01-20 08:00:00+00:00,141.44.25.151,129.132.230.98,44.04455029420006
2025-01-20 08:00:00+00:00,141.44.25.151,134.75.253.186,25.192490893807786
2025-01-20 08:00:00+00:00,141.44.25.151,134.75.254.171,114.09529147982062
2025-01-20 08:00:00+00:00,141.44.25.151,134.75.254.214,268.01402131239485
2025-01-20 08:00:00+00:00,141.44.25.151,134.75.254.68,436.06253505328095
2025-01-20 08:00:00+00:00,141.44.25.151,137.132.22.29,204.05887300252311
2025-01-20 08:00:00+00:00,141.44.25.151,141.44.25.151,1.4028776978417266
2025-01-20 08:00:00+00:00,141.44.25.151,145.40.89.243,110.1067525917624
2025-01-20 08:00:00+00:00,141.44.25.151,200.129.206.243,177.22234699606963
